cliente_id,producto_id,evento,peso_evento,timestamp
USR-0103,PROD-016,add_to_cart,3,2023-11-02
USR-0145,PROD-026,view,1,2023-12-06
USR-0095,PROD-016,view,1,2023-01-15
USR-0089,PROD-010,view,1,2023-04-17
USR-0021,PROD-001,view,1,2023-12-23
USR-0006,PROD-034,view,1,2023-01-01
USR-0061,PROD-014,add_to_cart,3,2024-01-06
USR-0053,PROD-014,view,1,2023-08-23
USR-0068,PROD-005,view,1,2023-12-26
USR-0113,PROD-026,add_to_cart,3,2023-05-24
USR-0100,PROD-027,buy,5,2024-03-22
USR-0128,PROD-001,view,1,2024-02-09
USR-0098,PROD-028,add_to_cart,3,2024-05-24
USR-0072,PROD-001,view,1,2024-01-09
USR-0009,PROD-034,add_to_cart,3,2023-04-09
USR-0080,PROD-009,add_to_cart,3,2023-01-11
USR-0080,PROD-009,view,1,2023-08-10
USR-0148,PROD-021,view,1,2023-08-09
USR-0092,PROD-034,view,1,2024-04-18
USR-0000,PROD-013,add_to_cart,3,2023-10-17
USR-0000,PROD-033,buy,5,2024-06-11
USR-0118,PROD-030,view,1,2023-11-23
USR-0116,PROD-034,view,1,2024-04-24
USR-0008,PROD-004,view,1,2023-08-31
USR-0111,PROD-034,add_to_cart,3,2023-03-29
USR-0019,PROD-034,add_to_cart,3,2024-05-21
USR-0097,PROD-034,add_to_cart,3,2023-07-09
USR-0130,PROD-034,add_to_cart,3,2024-07-07
USR-0118,PROD-023,view,1,2024-03-14
USR-0119,PROD-032,buy,5,2023-01-18
USR-0139,PROD-034,view,1,2024-01-21
USR-0008,PROD-008,add_to_cart,3,2024-07-04
USR-0041,PROD-010,view,1,2023-04-17
USR-0147,PROD-034,add_to_cart,3,2023-05-27
USR-0023,PROD-008,add_to_cart,3,2023-10-24
USR-0086,PROD-015,add_to_cart,3,2024-04-14
USR-0032,PROD-033,view,1,2023-07-05
USR-0118,PROD-007,buy,5,2023-04-06
USR-0052,PROD-013,view,1,2024-01-12
USR-0072,PROD-025,add_to_cart,3,2023-11-27
USR-0018,PROD-027,view,1,2024-05-26
USR-0079,PROD-008,view,1,2023-09-16
USR-0065,PROD-034,view,1,2024-05-29
USR-0142,PROD-019,buy,5,2023-09-16
USR-0001,PROD-002,buy,5,2023-02-09
USR-0051,PROD-028,view,1,2024-05-29
USR-0014,PROD-007,add_to_cart,3,2023-08-23
USR-0130,PROD-033,view,1,2023-07-04
USR-0134,PROD-034,view,1,2023-01-12
USR-0007,PROD-016,view,1,2023-09-05
USR-0028,PROD-037,view,1,2023-05-21
USR-0048,PROD-025,add_to_cart,3,2023-03-23
USR-0125,PROD-030,view,1,2024-01-30
USR-0097,PROD-034,add_to_cart,3,2024-07-25
USR-0112,PROD-034,view,1,2024-04-15
USR-0032,PROD-034,view,1,2023-03-01
USR-0108,PROD-021,view,1,2024-05-14
USR-0132,PROD-005,view,1,2024-03-07
USR-0017,PROD-010,add_to_cart,3,2023-10-25
USR-0116,PROD-013,view,1,2023-06-28
USR-0147,PROD-034,view,1,2023-10-07
USR-0067,PROD-028,buy,5,2023-05-17
USR-0099,PROD-037,view,1,2024-02-23
USR-0139,PROD-012,view,1,2023-06-01
USR-0128,PROD-034,view,1,2023-08-01
USR-0142,PROD-039,buy,5,2023-05-15
USR-0111,PROD-008,buy,5,2023-09-18
USR-0032,PROD-025,view,1,2023-04-12
USR-0024,PROD-018,add_to_cart,3,2023-11-28
USR-0120,PROD-025,view,1,2023-06-12
USR-0026,PROD-019,add_to_cart,3,2023-02-14
USR-0080,PROD-034,view,1,2023-02-11
USR-0019,PROD-036,add_to_cart,3,2024-04-29
USR-0005,PROD-006,add_to_cart,3,2023-04-04
USR-0054,PROD-034,add_to_cart,3,2023-06-14
USR-0143,PROD-032,view,1,2023-05-18
USR-0045,PROD-034,view,1,2024-04-06
USR-0044,PROD-013,buy,5,2023-03-24
USR-0123,PROD-034,buy,5,2023-12-07
USR-0111,PROD-018,view,1,2023-10-08
USR-0141,PROD-030,view,1,2023-12-04
USR-0009,PROD-002,buy,5,2023-07-31
USR-0016,PROD-033,add_to_cart,3,2023-06-02
USR-0030,PROD-034,view,1,2023-05-29
USR-0029,PROD-028,view,1,2023-09-16
USR-0074,PROD-011,view,1,2023-12-06
USR-0051,PROD-004,add_to_cart,3,2023-08-08
USR-0140,PROD-005,view,1,2024-05-08
USR-0101,PROD-034,buy,5,2023-01-12
USR-0009,PROD-034,view,1,2024-03-31
USR-0002,PROD-004,buy,5,2023-07-26
USR-0134,PROD-034,view,1,2024-04-06
USR-0115,PROD-020,add_to_cart,3,2024-04-23
USR-0010,PROD-011,buy,5,2023-03-01
USR-0137,PROD-034,add_to_cart,3,2024-05-01
USR-0091,PROD-034,view,1,2024-03-03
USR-0128,PROD-001,view,1,2023-12-27
USR-0013,PROD-030,add_to_cart,3,2024-01-27
USR-0035,PROD-034,add_to_cart,3,2024-05-05
USR-0080,PROD-034,add_to_cart,3,2024-02-05
USR-0059,PROD-036,view,1,2023-06-30
USR-0144,PROD-033,view,1,2024-04-28
USR-0012,PROD-034,view,1,2023-09-05
USR-0018,PROD-027,add_to_cart,3,2023-04-05
USR-0026,PROD-035,add_to_cart,3,2023-10-18
USR-0105,PROD-034,view,1,2023-12-10
USR-0094,PROD-023,view,1,2023-01-13
USR-0024,PROD-001,view,1,2024-06-30
USR-0082,PROD-027,view,1,2023-02-12
USR-0147,PROD-036,buy,5,2023-05-27
USR-0024,PROD-033,add_to_cart,3,2024-04-26
USR-0047,PROD-025,add_to_cart,3,2024-07-11
USR-0105,PROD-034,view,1,2023-10-16
USR-0061,PROD-034,add_to_cart,3,2023-06-28
USR-0068,PROD-037,view,1,2024-07-25
USR-0045,PROD-032,add_to_cart,3,2023-09-26
USR-0107,PROD-034,view,1,2023-04-07
USR-0050,PROD-003,buy,5,2024-01-31
USR-0132,PROD-021,view,1,2024-06-21
USR-0141,PROD-006,view,1,2023-03-17
USR-0028,PROD-013,buy,5,2023-09-16
USR-0071,PROD-032,add_to_cart,3,2024-01-04
USR-0015,PROD-038,add_to_cart,3,2023-01-10
USR-0023,PROD-034,add_to_cart,3,2023-08-26
USR-0021,PROD-014,view,1,2023-12-05
USR-0018,PROD-035,view,1,2024-06-30
USR-0004,PROD-034,view,1,2023-05-18
USR-0101,PROD-022,view,1,2024-04-02
USR-0019,PROD-036,add_to_cart,3,2023-08-26
USR-0119,PROD-034,view,1,2023-09-07
USR-0079,PROD-032,add_to_cart,3,2023-05-31
USR-0029,PROD-022,view,1,2023-12-01
USR-0102,PROD-034,buy,5,2023-06-06
USR-0041,PROD-010,view,1,2024-03-04
USR-0093,PROD-008,view,1,2023-07-01
USR-0121,PROD-034,view,1,2023-09-26
USR-0022,PROD-031,view,1,2023-01-09
USR-0027,PROD-020,view,1,2023-07-26
USR-0104,PROD-034,view,1,2024-05-03
USR-0030,PROD-015,view,1,2023-10-30
USR-0000,PROD-034,view,1,2023-06-11
USR-0018,PROD-019,add_to_cart,3,2024-02-13
USR-0023,PROD-040,view,1,2024-03-20
USR-0105,PROD-034,view,1,2023-08-26
USR-0144,PROD-016,buy,5,2023-12-31
USR-0143,PROD-034,view,1,2024-01-15
USR-0116,PROD-013,view,1,2023-04-23
USR-0003,PROD-034,view,1,2023-04-02
USR-0050,PROD-008,add_to_cart,3,2024-02-11
USR-0102,PROD-007,add_to_cart,3,2023-02-19
USR-0023,PROD-024,add_to_cart,3,2024-06-20
USR-0031,PROD-034,view,1,2023-04-21
USR-0120,PROD-004,view,1,2023-04-26
USR-0024,PROD-033,add_to_cart,3,2023-01-12
USR-0020,PROD-021,add_to_cart,3,2024-06-28
USR-0135,PROD-034,view,1,2023-03-04
USR-0013,PROD-022,buy,5,2023-04-03
USR-0052,PROD-005,view,1,2024-01-26
USR-0010,PROD-019,view,1,2023-03-24
USR-0092,PROD-034,buy,5,2024-03-29
USR-0010,PROD-034,add_to_cart,3,2023-10-24
USR-0129,PROD-026,view,1,2024-01-19
USR-0125,PROD-034,view,1,2024-04-16
USR-0064,PROD-034,buy,5,2023-07-09
USR-0103,PROD-032,view,1,2023-06-21
USR-0117,PROD-034,view,1,2023-02-24
USR-0103,PROD-040,buy,5,2023-04-03
USR-0007,PROD-016,view,1,2024-03-08
USR-0039,PROD-034,add_to_cart,3,2023-04-01
USR-0128,PROD-034,view,1,2023-09-27
USR-0072,PROD-009,view,1,2024-03-25
USR-0026,PROD-003,view,1,2023-11-15
USR-0133,PROD-022,buy,5,2023-12-19
USR-0115,PROD-034,add_to_cart,3,2023-03-26
USR-0055,PROD-037,buy,5,2023-12-23
USR-0088,PROD-033,view,1,2023-11-02
USR-0110,PROD-039,view,1,2023-05-26
USR-0123,PROD-020,view,1,2024-05-11
USR-0028,PROD-017,buy,5,2023-10-01
USR-0026,PROD-019,add_to_cart,3,2023-04-15
USR-0093,PROD-034,view,1,2023-12-09
USR-0022,PROD-007,view,1,2023-09-10
USR-0147,PROD-034,add_to_cart,3,2023-02-04
USR-0109,PROD-038,view,1,2024-01-19
USR-0107,PROD-036,view,1,2023-06-23
USR-0135,PROD-040,view,1,2023-07-20
USR-0028,PROD-029,add_to_cart,3,2024-04-16
USR-0140,PROD-034,view,1,2023-11-01
USR-0012,PROD-034,add_to_cart,3,2023-06-23
USR-0081,PROD-034,buy,5,2023-08-25
USR-0034,PROD-003,buy,5,2024-07-01
USR-0133,PROD-030,buy,5,2023-11-25
USR-0015,PROD-008,add_to_cart,3,2024-06-07
USR-0053,PROD-006,buy,5,2024-04-08
USR-0020,PROD-021,view,1,2024-07-04
USR-0059,PROD-031,view,1,2023-04-14
USR-0138,PROD-034,add_to_cart,3,2023-12-30
USR-0146,PROD-027,add_to_cart,3,2024-05-20
USR-0100,PROD-005,view,1,2023-08-15
USR-0083,PROD-028,view,1,2023-02-19
USR-0099,PROD-004,view,1,2024-03-29
USR-0053,PROD-038,add_to_cart,3,2023-08-29
USR-0027,PROD-028,buy,5,2024-04-16
USR-0026,PROD-034,view,1,2023-06-14
USR-0063,PROD-036,view,1,2023-08-13
USR-0003,PROD-036,view,1,2024-01-31
USR-0140,PROD-021,view,1,2023-01-31
USR-0070,PROD-034,add_to_cart,3,2023-05-26
USR-0007,PROD-014,view,1,2023-01-09
USR-0067,PROD-034,view,1,2023-08-30
USR-0021,PROD-030,view,1,2023-08-23
USR-0089,PROD-002,view,1,2023-08-09
USR-0068,PROD-021,view,1,2023-10-17
USR-0110,PROD-021,view,1,2024-05-16
USR-0066,PROD-034,view,1,2023-12-05
USR-0109,PROD-034,view,1,2023-09-19
USR-0065,PROD-034,view,1,2024-07-10
USR-0149,PROD-006,view,1,2023-09-13
USR-0094,PROD-015,view,1,2023-07-18
USR-0090,PROD-034,add_to_cart,3,2023-02-21
USR-0005,PROD-006,view,1,2023-07-21
USR-0025,PROD-026,view,1,2023-11-23
USR-0049,PROD-034,view,1,2023-05-04
USR-0061,PROD-034,view,1,2023-12-24
USR-0100,PROD-037,view,1,2024-05-11
USR-0058,PROD-032,view,1,2023-03-25
USR-0120,PROD-034,view,1,2023-10-21
USR-0144,PROD-017,add_to_cart,3,2023-02-08
USR-0129,PROD-034,add_to_cart,3,2024-02-19
USR-0008,PROD-001,view,1,2023-10-28
USR-0107,PROD-034,view,1,2023-03-24
USR-0025,PROD-026,view,1,2023-03-04
USR-0012,PROD-037,view,1,2023-02-09
USR-0030,PROD-007,add_to_cart,3,2024-02-02
USR-0024,PROD-020,view,1,2024-03-03
USR-0130,PROD-034,view,1,2023-05-19
USR-0134,PROD-007,view,1,2023-07-14
USR-0105,PROD-004,view,1,2023-06-28
USR-0036,PROD-013,buy,5,2023-05-29
USR-0027,PROD-008,view,1,2023-05-09
USR-0115,PROD-034,view,1,2023-01-03
USR-0080,PROD-007,view,1,2023-04-09
USR-0140,PROD-034,add_to_cart,3,2023-05-10
USR-0067,PROD-004,buy,5,2024-06-28
USR-0029,PROD-030,add_to_cart,3,2023-10-21
USR-0016,PROD-034,buy,5,2023-05-20
USR-0110,PROD-034,view,1,2024-03-11
USR-0144,PROD-009,add_to_cart,3,2024-01-10
USR-0147,PROD-034,view,1,2024-07-22
USR-0028,PROD-013,add_to_cart,3,2023-03-12
USR-0088,PROD-034,add_to_cart,3,2023-03-16
USR-0142,PROD-039,view,1,2023-04-02
USR-0012,PROD-029,view,1,2024-01-17
USR-0020,PROD-021,buy,5,2023-02-19
USR-0019,PROD-034,view,1,2023-02-22
USR-0122,PROD-034,view,1,2023-10-17
USR-0072,PROD-034,add_to_cart,3,2024-01-28
USR-0003,PROD-034,view,1,2023-12-13
USR-0051,PROD-034,buy,5,2024-01-13
USR-0020,PROD-004,add_to_cart,3,2023-02-06
USR-0044,PROD-034,buy,5,2023-10-15
USR-0017,PROD-010,buy,5,2023-08-30
USR-0013,PROD-034,view,1,2023-03-12
USR-0066,PROD-034,buy,5,2024-06-12
USR-0048,PROD-033,add_to_cart,3,2023-10-28
USR-0016,PROD-034,add_to_cart,3,2023-07-31
USR-0108,PROD-029,view,1,2023-08-13
USR-0117,PROD-030,add_to_cart,3,2024-05-05
USR-0018,PROD-011,view,1,2023-05-22
USR-0041,PROD-018,buy,5,2024-03-13
USR-0075,PROD-036,view,1,2024-02-06
USR-0127,PROD-032,view,1,2023-07-07
USR-0112,PROD-034,view,1,2024-04-29
USR-0142,PROD-023,buy,5,2023-01-03
USR-0045,PROD-006,buy,5,2023-11-14
USR-0097,PROD-034,buy,5,2024-01-06
USR-0118,PROD-034,add_to_cart,3,2023-02-08
USR-0012,PROD-037,add_to_cart,3,2023-02-12
USR-0087,PROD-032,view,1,2024-07-12
USR-0091,PROD-034,view,1,2023-04-05
USR-0012,PROD-037,add_to_cart,3,2024-04-09
USR-0054,PROD-006,view,1,2023-02-21
USR-0018,PROD-019,view,1,2023-05-24
USR-0046,PROD-034,view,1,2024-07-09
USR-0034,PROD-035,view,1,2024-01-01
USR-0003,PROD-036,view,1,2024-01-31
USR-0138,PROD-028,add_to_cart,3,2024-01-05
USR-0028,PROD-034,view,1,2023-12-13
USR-0105,PROD-010,add_to_cart,3,2023-12-16
USR-0075,PROD-012,view,1,2023-10-13
USR-0142,PROD-023,view,1,2023-05-23
USR-0114,PROD-034,view,1,2024-02-19
USR-0039,PROD-024,view,1,2024-02-24
USR-0060,PROD-013,view,1,2023-11-17
USR-0094,PROD-039,buy,5,2023-04-03
USR-0034,PROD-034,add_to_cart,3,2023-08-25
USR-0140,PROD-034,view,1,2023-12-16
USR-0057,PROD-010,view,1,2023-09-14
USR-0047,PROD-016,buy,5,2024-02-23
USR-0113,PROD-034,buy,5,2023-09-12
USR-0125,PROD-022,buy,5,2023-08-01
USR-0064,PROD-034,view,1,2023-10-12
USR-0099,PROD-004,add_to_cart,3,2024-07-16
USR-0021,PROD-006,view,1,2023-02-13
USR-0006,PROD-015,add_to_cart,3,2023-07-05
USR-0109,PROD-034,view,1,2023-12-27
USR-0030,PROD-007,view,1,2024-06-29
USR-0020,PROD-008,add_to_cart,3,2023-04-29
USR-0084,PROD-037,buy,5,2023-04-13
USR-0076,PROD-004,view,1,2023-06-06
USR-0132,PROD-005,add_to_cart,3,2024-02-15
USR-0051,PROD-034,buy,5,2024-01-09
USR-0053,PROD-034,view,1,2024-04-23
USR-0147,PROD-034,view,1,2023-11-15
USR-0066,PROD-011,view,1,2023-10-25
USR-0023,PROD-016,view,1,2023-10-19
USR-0037,PROD-038,view,1,2024-04-14
USR-0087,PROD-004,view,1,2023-12-21
USR-0016,PROD-025,add_to_cart,3,2023-12-03
USR-0094,PROD-007,view,1,2023-03-09
USR-0106,PROD-035,add_to_cart,3,2023-06-04
USR-0071,PROD-008,add_to_cart,3,2023-10-04
USR-0114,PROD-019,add_to_cart,3,2023-05-08
USR-0075,PROD-034,view,1,2024-07-21
USR-0144,PROD-009,view,1,2023-05-26
USR-0017,PROD-034,buy,5,2024-02-02
USR-0025,PROD-010,add_to_cart,3,2024-01-30
USR-0129,PROD-034,view,1,2023-05-06
USR-0042,PROD-027,view,1,2024-04-14
USR-0092,PROD-013,view,1,2024-01-20
USR-0115,PROD-034,add_to_cart,3,2024-06-04
USR-0072,PROD-034,add_to_cart,3,2023-03-09
USR-0109,PROD-006,view,1,2024-07-19
USR-0000,PROD-033,view,1,2024-01-26
USR-0009,PROD-018,buy,5,2023-02-14
USR-0086,PROD-034,buy,5,2023-08-31
USR-0012,PROD-035,add_to_cart,3,2023-01-08
USR-0023,PROD-008,view,1,2024-03-27
USR-0138,PROD-019,buy,5,2023-02-03
USR-0052,PROD-008,view,1,2023-10-31
USR-0039,PROD-032,add_to_cart,3,2024-06-12
USR-0101,PROD-006,add_to_cart,3,2023-06-28
USR-0076,PROD-011,buy,5,2024-02-06
USR-0037,PROD-038,view,1,2023-09-18
USR-0085,PROD-014,view,1,2023-06-15
USR-0118,PROD-034,add_to_cart,3,2023-02-04
USR-0061,PROD-030,view,1,2024-04-10
USR-0078,PROD-007,view,1,2023-02-26
USR-0131,PROD-034,view,1,2024-05-24
USR-0021,PROD-034,view,1,2023-02-27
USR-0006,PROD-023,view,1,2023-08-07
USR-0008,PROD-033,view,1,2023-08-13
USR-0066,PROD-034,buy,5,2023-07-27
USR-0015,PROD-029,add_to_cart,3,2024-06-13
USR-0146,PROD-011,buy,5,2023-09-03
USR-0088,PROD-001,buy,5,2023-02-01
USR-0040,PROD-025,add_to_cart,3,2024-01-17
USR-0086,PROD-039,view,1,2023-12-14
USR-0021,PROD-006,view,1,2024-07-15
USR-0009,PROD-034,view,1,2023-04-14
USR-0078,PROD-039,view,1,2023-12-07
USR-0083,PROD-034,view,1,2023-12-09
USR-0090,PROD-019,view,1,2024-04-30
USR-0145,PROD-018,add_to_cart,3,2023-09-04
USR-0001,PROD-026,view,1,2023-04-21
USR-0033,PROD-016,view,1,2023-07-19
USR-0046,PROD-034,add_to_cart,3,2023-10-21
USR-0126,PROD-031,add_to_cart,3,2023-11-30
USR-0105,PROD-008,buy,5,2024-02-20
USR-0108,PROD-021,add_to_cart,3,2024-05-26
USR-0080,PROD-033,buy,5,2023-01-18
USR-0026,PROD-019,view,1,2023-04-27
USR-0131,PROD-034,view,1,2023-05-05
USR-0003,PROD-016,view,1,2024-07-23
USR-0079,PROD-034,view,1,2024-05-30
USR-0043,PROD-012,add_to_cart,3,2024-02-07
USR-0043,PROD-036,buy,5,2023-11-30
USR-0149,PROD-038,view,1,2024-05-08
USR-0051,PROD-034,view,1,2024-02-15
USR-0014,PROD-034,view,1,2023-01-04
USR-0093,PROD-014,view,1,2023-12-21
USR-0079,PROD-024,buy,5,2023-02-28
USR-0009,PROD-010,view,1,2023-08-25
USR-0011,PROD-034,add_to_cart,3,2024-04-06
USR-0113,PROD-034,add_to_cart,3,2023-04-12
USR-0113,PROD-033,view,1,2023-12-29
USR-0048,PROD-009,view,1,2023-05-21
USR-0107,PROD-034,view,1,2023-03-17
USR-0019,PROD-034,buy,5,2024-05-14
USR-0074,PROD-011,view,1,2024-01-31
USR-0035,PROD-034,view,1,2023-04-01
USR-0114,PROD-035,view,1,2023-10-25
USR-0030,PROD-031,view,1,2023-09-27
USR-0049,PROD-034,view,1,2024-04-11
USR-0103,PROD-034,view,1,2023-09-01
USR-0136,PROD-034,view,1,2023-10-08
USR-0044,PROD-034,add_to_cart,3,2023-06-10
USR-0102,PROD-016,view,1,2024-02-03
USR-0010,PROD-034,view,1,2023-09-07
USR-0142,PROD-023,add_to_cart,3,2023-08-28
USR-0058,PROD-019,view,1,2023-10-23
USR-0030,PROD-023,view,1,2023-11-14
USR-0135,PROD-004,view,1,2023-11-01
USR-0035,PROD-033,view,1,2023-09-10
USR-0059,PROD-020,buy,5,2023-12-03
USR-0085,PROD-030,buy,5,2024-06-17
USR-0148,PROD-025,add_to_cart,3,2024-06-09
USR-0009,PROD-034,view,1,2023-01-31
USR-0098,PROD-034,view,1,2023-03-09
USR-0116,PROD-004,view,1,2023-06-04
USR-0068,PROD-021,view,1,2024-02-20
USR-0028,PROD-013,view,1,2024-02-29
USR-0055,PROD-008,view,1,2023-02-12
USR-0088,PROD-034,buy,5,2023-05-12
USR-0033,PROD-026,buy,5,2023-07-23
USR-0030,PROD-034,buy,5,2023-10-19
USR-0124,PROD-034,view,1,2024-05-06
USR-0100,PROD-034,add_to_cart,3,2024-05-24
USR-0087,PROD-008,buy,5,2023-08-24
USR-0142,PROD-039,view,1,2023-03-29
USR-0102,PROD-031,view,1,2023-12-24
USR-0057,PROD-002,view,1,2024-02-21
USR-0136,PROD-034,view,1,2024-04-24
USR-0070,PROD-034,view,1,2023-12-12
USR-0018,PROD-034,view,1,2023-05-27
USR-0079,PROD-040,view,1,2024-01-04
USR-0033,PROD-018,buy,5,2024-07-14
USR-0095,PROD-034,view,1,2023-07-26
USR-0118,PROD-034,add_to_cart,3,2023-09-15
USR-0142,PROD-034,view,1,2023-05-25
USR-0074,PROD-034,add_to_cart,3,2024-01-17
USR-0007,PROD-016,view,1,2023-10-24
USR-0117,PROD-034,view,1,2023-06-20
USR-0077,PROD-038,add_to_cart,3,2024-07-22
USR-0090,PROD-034,view,1,2023-04-16
USR-0127,PROD-034,buy,5,2023-09-01
USR-0134,PROD-007,view,1,2023-03-26
USR-0072,PROD-033,view,1,2023-07-20
USR-0072,PROD-034,view,1,2023-12-25
USR-0132,PROD-013,view,1,2024-04-09
USR-0030,PROD-039,add_to_cart,3,2024-04-26
USR-0055,PROD-034,buy,5,2023-12-13
USR-0067,PROD-025,add_to_cart,3,2024-04-07
USR-0036,PROD-013,view,1,2024-03-30
USR-0116,PROD-014,view,1,2023-08-07
USR-0043,PROD-034,view,1,2023-07-06
USR-0035,PROD-020,add_to_cart,3,2023-06-27
USR-0040,PROD-034,add_to_cart,3,2024-05-18
USR-0085,PROD-030,add_to_cart,3,2023-03-05
USR-0139,PROD-034,view,1,2023-07-28
USR-0047,PROD-034,add_to_cart,3,2023-09-21
USR-0109,PROD-034,view,1,2023-01-27
USR-0045,PROD-034,view,1,2023-02-18
USR-0034,PROD-003,buy,5,2024-01-14
USR-0009,PROD-034,view,1,2023-10-29
USR-0076,PROD-029,view,1,2023-12-08
USR-0132,PROD-034,view,1,2024-04-20
USR-0081,PROD-026,view,1,2023-07-25
USR-0146,PROD-011,view,1,2023-12-10
USR-0140,PROD-034,view,1,2024-02-16
USR-0009,PROD-002,view,1,2024-04-18
USR-0124,PROD-034,view,1,2023-06-17
USR-0027,PROD-028,view,1,2023-08-08
USR-0122,PROD-011,view,1,2024-02-25
USR-0126,PROD-007,buy,5,2023-07-24
USR-0091,PROD-012,view,1,2023-09-07
USR-0038,PROD-034,view,1,2024-05-11
USR-0084,PROD-013,view,1,2023-02-06
USR-0086,PROD-034,view,1,2023-08-17
USR-0007,PROD-034,add_to_cart,3,2024-04-03
USR-0046,PROD-034,buy,5,2023-12-18
USR-0033,PROD-034,view,1,2023-08-08
USR-0007,PROD-016,buy,5,2024-03-07
USR-0128,PROD-033,view,1,2023-04-11
USR-0110,PROD-034,add_to_cart,3,2023-12-22
USR-0010,PROD-011,view,1,2024-07-03
USR-0121,PROD-034,view,1,2023-07-10
USR-0006,PROD-015,view,1,2023-06-08
USR-0096,PROD-034,add_to_cart,3,2024-02-10
USR-0090,PROD-027,add_to_cart,3,2023-12-21
USR-0142,PROD-034,add_to_cart,3,2023-10-30
USR-0074,PROD-034,add_to_cart,3,2023-02-01
USR-0017,PROD-005,view,1,2023-09-08
USR-0136,PROD-034,view,1,2024-01-31
USR-0071,PROD-001,view,1,2024-01-13
USR-0118,PROD-031,view,1,2024-06-06
USR-0137,PROD-034,buy,5,2023-09-26
USR-0011,PROD-008,add_to_cart,3,2023-04-21
USR-0065,PROD-010,buy,5,2024-04-17
USR-0050,PROD-034,add_to_cart,3,2023-06-19
USR-0055,PROD-027,add_to_cart,3,2024-07-15
USR-0083,PROD-034,view,1,2023-06-09
USR-0009,PROD-002,view,1,2023-12-10
USR-0023,PROD-008,buy,5,2023-03-19
USR-0087,PROD-034,view,1,2024-05-15
USR-0075,PROD-020,view,1,2024-01-11
USR-0062,PROD-007,view,1,2023-07-13
USR-0006,PROD-027,view,1,2023-10-28
USR-0055,PROD-040,view,1,2024-04-05
USR-0138,PROD-027,view,1,2023-07-03
USR-0050,PROD-011,buy,5,2023-11-06
USR-0087,PROD-040,add_to_cart,3,2024-06-07
USR-0004,PROD-034,add_to_cart,3,2023-11-08
USR-0069,PROD-022,view,1,2023-01-28
USR-0110,PROD-039,add_to_cart,3,2024-06-11
USR-0030,PROD-034,buy,5,2024-03-02
USR-0026,PROD-003,view,1,2023-05-02
USR-0125,PROD-034,view,1,2024-02-02
USR-0012,PROD-013,view,1,2023-01-19
USR-0029,PROD-012,add_to_cart,3,2024-01-30
USR-0077,PROD-022,buy,5,2024-02-17
USR-0107,PROD-020,buy,5,2024-01-27
USR-0047,PROD-034,view,1,2023-01-26
USR-0051,PROD-034,view,1,2024-04-14
USR-0033,PROD-034,add_to_cart,3,2024-07-03
USR-0142,PROD-007,view,1,2023-07-17
USR-0117,PROD-030,buy,5,2024-01-15
USR-0111,PROD-008,view,1,2023-04-12
USR-0081,PROD-026,view,1,2023-02-09
USR-0035,PROD-028,view,1,2023-10-08
USR-0094,PROD-027,add_to_cart,3,2023-11-15
USR-0054,PROD-034,view,1,2023-07-18
USR-0091,PROD-028,view,1,2023-03-19
USR-0111,PROD-032,add_to_cart,3,2023-07-16
USR-0021,PROD-030,view,1,2024-04-23
USR-0123,PROD-036,add_to_cart,3,2023-01-23
USR-0116,PROD-037,view,1,2024-04-08
USR-0052,PROD-016,view,1,2023-05-22
USR-0087,PROD-034,view,1,2024-07-29
USR-0085,PROD-034,view,1,2024-01-20
USR-0052,PROD-005,view,1,2024-07-12
USR-0027,PROD-028,view,1,2023-04-11
USR-0024,PROD-033,buy,5,2024-03-25
USR-0111,PROD-040,buy,5,2024-01-01
USR-0016,PROD-025,view,1,2023-10-04
USR-0084,PROD-034,buy,5,2023-07-21
USR-0127,PROD-016,add_to_cart,3,2023-09-20
USR-0031,PROD-040,view,1,2023-07-13
USR-0001,PROD-018,view,1,2024-04-27
USR-0048,PROD-017,view,1,2023-03-22
USR-0143,PROD-024,add_to_cart,3,2023-07-05
USR-0011,PROD-012,add_to_cart,3,2024-04-27
USR-0068,PROD-021,view,1,2024-06-28
USR-0061,PROD-006,view,1,2023-03-07
USR-0059,PROD-034,view,1,2023-04-29
USR-0068,PROD-037,buy,5,2023-08-11
USR-0022,PROD-034,view,1,2023-09-05
USR-0029,PROD-030,buy,5,2023-02-22
USR-0037,PROD-034,view,1,2024-03-27
USR-0006,PROD-034,view,1,2023-09-13
USR-0138,PROD-019,view,1,2024-07-24
USR-0122,PROD-019,view,1,2023-10-28
USR-0096,PROD-031,view,1,2023-11-11
USR-0145,PROD-018,view,1,2023-04-19
USR-0054,PROD-023,view,1,2023-06-18
USR-0138,PROD-034,view,1,2023-12-28
USR-0074,PROD-028,buy,5,2023-11-13
USR-0050,PROD-034,view,1,2023-04-17
USR-0047,PROD-040,view,1,2023-01-06
USR-0010,PROD-011,add_to_cart,3,2024-05-12
USR-0074,PROD-010,view,1,2024-03-13
USR-0093,PROD-034,view,1,2024-06-08
USR-0062,PROD-031,add_to_cart,3,2023-01-14
USR-0024,PROD-025,view,1,2023-03-03
USR-0052,PROD-021,view,1,2023-05-11
USR-0042,PROD-003,add_to_cart,3,2023-08-04
USR-0073,PROD-034,view,1,2023-02-01
USR-0085,PROD-022,view,1,2024-07-16
USR-0063,PROD-040,view,1,2024-03-27
USR-0063,PROD-016,view,1,2024-05-28
USR-0092,PROD-034,view,1,2023-08-07
USR-0004,PROD-033,add_to_cart,3,2024-06-01
